@relation Ionosphere-pca-23



@attribute attr0 real 
@attribute attr1 real 
@attribute attr2 real 
@attribute attr3 real 
@attribute attr4 real 
@attribute attr5 real 
@attribute attr6 real 
@attribute attr7 real 
@attribute attr8 real 
@attribute attr9 real 
@attribute attr10 real 
@attribute attr11 real 
@attribute attr12 real 
@attribute attr13 real 
@attribute attr14 real 
@attribute attr15 real 
@attribute attr16 real 
@attribute attr17 real 
@attribute attr18 real 
@attribute attr19 real 
@attribute attr20 real 
@attribute attr21 real 
@attribute attr22 real 
@attribute RESULT {g, b} 



@data
-1.266874, -0.501162, -1.122195, 1.765019, 0.300503, -2.586802, -2.147710, 0.590630, -0.217037, -0.823473, 0.581657, 0.324430, -1.345285, -0.617213, -0.450687, -0.928578, -0.531688, -0.225674, 0.355397, 0.395066, 0.269240, -0.823229, 1.159614, b
1.790272, 0.114143, 0.195958, -0.138395, 0.024826, -0.065526, -0.114440, -0.088151, 0.221187, 0.004621, 0.272570, 0.004819, -0.203602, 0.342399, 0.171850, -0.102952, 0.156879, -0.155795, -0.099690, 0.142774, 0.144587, -0.060054, -0.171543, g
1.339843, -1.671739, 1.270193, 0.526244, 1.701049, 0.459315, -0.648636, -0.421096, -0.872660, -0.242179, -0.022580, -0.896621, 0.299355, 0.416602, -1.146395, 0.451217, 0.649055, -1.364502, -1.136716, 0.123207, 0.345562, -0.170324, 0.631754, b
2.156652, 0.133023, 0.335864, -0.272877, -0.671205, -0.048990, 0.002421, 0.215335, 0.242211, -0.206582, -0.007951, 0.110175, -0.151046, -0.147288, -0.087011, -0.198872, -0.078806, -0.102157, 0.040226, -0.124361, -0.181747, 0.032618, 0.301050, g
-1.414826, -0.066346, -0.944993, 0.673512, 0.555972, -1.294125, 0.061302, 1.275702, 0.067391, -1.535271, -0.544825, 0.424121, -0.055309, 0.004363, 0.089382, -0.222680, -0.811562, 0.414412, -0.297204, -0.272943, -0.186550, 0.339010, 0.530251, b
2.008175, 0.054648, 0.284605, -0.173353, -0.499706, 0.195556, -0.272981, 0.174269, 0.261036, -0.067587, 0.005332, 0.124743, 0.106957, -0.058175, 0.066856, -0.177174, 0.041428, -0.093051, 0.208306, 0.008455, 0.128829, 0.156172, -0.157047, g
0.774048, -0.100041, -0.318388, 0.719088, -0.964474, 0.915557, -0.296546, -0.563864, 0.442711, -0.817644, -0.605177, -0.639268, -1.209401, 1.232070, -0.946838, -0.347485, 0.180200, -0.008386, -0.207794, -0.573633, 0.960619, -0.863371, -0.506909, b
1.090397, 1.690850, -0.905694, -1.164880, 0.064709, -0.288819, 0.097419, 0.065324, -0.909454, 0.509025, -0.126390, -0.073918, -0.209964, -0.299934, 0.005500, 0.359195, -0.311797, -0.048302, -0.096872, -0.022731, -0.127126, -0.078227, 0.252847, g
-1.338603, 1.624840, -0.603955, 0.969069, 0.888583, 1.430339, -0.055426, 0.765648, -0.702971, 0.253206, -0.621618, -0.229256, -1.432248, -1.096920, 0.484864, 0.140496, 1.838431, -0.866512, -0.363497, -0.553731, -0.643127, -0.973229, 0.890720, b
1.971148, -0.053882, 0.267601, -0.066069, -0.163595, -0.137749, -0.201834, 0.044889, 0.137049, -0.055558, -0.043471, 0.104331, 0.034856, 0.053037, -0.058780, 0.065482, 0.025203, -0.001989, 0.143827, 0.043691, -0.050448, -0.022614, -0.052016, g
-1.838280, 2.653019, -0.293273, 0.707999, 0.084573, 0.732374, -0.639217, 1.026772, -0.539167, 0.352514, -0.881262, 0.944331, 0.439355, -0.125724, 1.487592, -0.405110, 0.735517, 0.456270, -1.068190, -0.707958, 0.878839, -0.040131, -0.718525, b
1.967487, 0.010493, 0.347326, -0.012980, 0.148153, -0.046374, -0.013818, -0.054128, 0.125700, -0.105040, -0.170914, 0.017147, 0.150620, 0.134370, -0.112152, 0.131906, 0.097862, -0.008297, 0.110183, 0.080300, -0.019944, 0.126098, -0.128884, g
-2.494160, 1.127635, -0.297886, 0.641263, -0.030530, 0.737290, -2.345001, 0.389693, -0.057068, 0.086770, -2.030115, -1.544152, -1.054167, 0.051128, 0.677816, 1.058480, 0.102500, -0.042190, -0.332091, 2.089348, 0.504003, 1.148520, -0.248992, b
1.215079, -0.334445, -0.161500, 0.001161, 0.399805, 0.164890, 0.027803, 0.115673, 0.109755, -0.132154, -0.103935, 0.102769, 0.114493, -0.126899, -0.112021, 0.037913, -0.001768, 0.107490, 0.100067, 0.121148, -0.096146, 0.123626, -0.117142, g
-1.762407, -0.280707, -0.765223, 0.006274, 0.629258, 0.191674, -0.558339, -0.354809, -0.325999, -0.442400, -1.098171, -0.255596, 0.233603, 0.146342, -0.024265, -0.180937, -0.032506, 0.220874, -0.906299, -0.113167, 0.173729, -0.175745, -0.234757, b
1.832014, 0.270090, 0.962867, 0.750982, -0.226771, 0.001448, -0.040333, 0.375766, -0.774556, -0.062009, 0.130788, 0.368505, 0.169383, 0.087934, 0.215918, 0.038877, 0.259902, -0.078267, 0.304585, 0.072244, 0.027004, 0.299314, -0.253664, g
-0.575878, -0.410286, -1.541375, 1.627470, 0.150841, 0.315670, 2.347256, -0.927222, -0.256411, -1.351849, -1.362686, -0.050228, 0.573910, -0.310184, -1.326113, 0.046159, -0.567040, -0.003112, -0.103094, 0.796916, -0.559550, -0.975271, 0.068983, b
0.085187, 0.020534, -0.365288, 0.082360, -0.072968, 0.039256, -0.003417, 0.271755, -0.140746, 0.074257, -0.205114, 0.117442, 0.073452, 0.029332, 0.039746, 0.037204, 0.084141, 0.091270, 0.151667, 0.062835, 0.077248, 0.093390, -0.159297, g
-2.165292, 0.401570, -0.704865, 1.436715, -0.128760, 0.319621, 0.360346, 0.623907, 0.636937, -0.765332, -0.146122, -0.389907, 0.027244, -0.343631, -1.368681, 0.418527, -0.288419, 0.304047, 0.087656, 0.640833, 0.224736, 0.039856, -0.223307, b
1.736377, 0.110388, 0.933640, 0.114699, 0.318953, 0.475150, -0.012220, -0.061988, -0.446345, -0.076440, 0.065816, 0.473095, 0.633824, -0.091701, 0.139311, 0.235024, 0.087458, 0.094193, -0.094677, 0.453058, -0.119454, 0.188549, -0.194072, g
1.997735, -0.855664, 1.577673, 1.227138, -2.136067, -0.194381, 0.911845, 1.263988, -0.462560, -0.670162, 0.074105, -0.205067, 0.544838, 0.240526, 1.430795, -0.846686, -0.379524, -0.492909, -0.199454, 0.337279, -0.074048, 0.060212, 0.310401, b
-2.140868, 1.074183, 1.684327, 1.527948, -0.230813, 0.188973, 0.012205, 0.135208, -0.175318, 0.771653, 0.327824, 0.251602, -0.398536, 0.020942, -0.114346, 0.131166, -0.248865, 0.144877, -0.242618, -0.244125, 0.019504, 0.104311, -0.180547, g
2.684354, -0.899506, -0.371101, 1.022656, 1.558139, -0.235743, 0.678442, -1.593878, 0.686411, 0.057649, 0.839160, -0.307332, -0.708969, -0.800468, 0.568359, -0.048570, -1.159359, 0.628292, -0.538331, 0.107053, 0.853953, -0.645853, -0.350548, b
0.478701, -1.926704, 0.238123, 0.071425, 0.143520, 0.006735, 0.010162, 0.182403, -0.112132, 0.091742, 0.061217, 0.041774, -0.113396, 0.118049, 0.083616, 0.010847, -0.008176, 0.089689, 0.053280, -0.086790, -0.080093, 0.008213, 0.084009, g
-0.379454, -1.171184, -0.957460, -0.280780, -1.828993, -0.896159, 1.312041, -0.566045, 0.427433, 0.250807, 0.255828, 0.213168, -0.520142, -0.561144, 0.763978, 0.799574, -1.226386, -1.495170, 0.208430, 0.525686, 0.211739, -0.384789, 0.127164, b
-0.576944, -3.083232, 0.048418, -0.161258, 0.218035, -0.032624, 0.062424, 0.275266, -0.304360, 0.293285, 0.030291, -0.022198, -0.114232, 0.112044, 0.127385, 0.071762, 0.041233, 0.151481, 0.078267, -0.154105, -0.085651, 0.038323, 0.063842, g
-2.032871, 1.275977, -0.328584, 1.934125, 1.775202, -2.934010, -1.170983, 1.095240, -0.463013, -0.406922, 1.483503, -1.285981, 0.904934, 0.301834, -0.018990, 0.824027, -0.607902, 0.014989, -0.329628, -0.327486, -1.176867, -0.264636, -0.076104, b
-1.199623, -1.750084, -0.066776, -0.316714, 0.174865, 0.032552, 0.072801, 0.036525, -0.114445, 0.253772, -0.006378, -0.030276, -0.229126, 0.003406, 0.098715, 0.028767, 0.044380, 0.132217, -0.005065, -0.121951, -0.138404, 0.015066, 0.074779, g
2.267302, 0.566760, 0.132525, -0.309288, -0.138142, 0.220131, -0.607770, -1.827994, 0.261153, 0.486094, -0.209974, -1.023590, -0.064027, 2.333043, 0.517995, 0.364514, -1.299103, 0.784606, -0.514276, 0.267727, 0.944572, -0.343294, 0.249401, b
0.319358, -2.626097, 0.291280, 0.291867, 0.155274, 0.022456, -0.026778, 0.234068, -0.254471, 0.201291, 0.045846, 0.060490, -0.081726, 0.123834, 0.133758, 0.039142, 0.034659, 0.154232, 0.129602, -0.144443, -0.142162, 0.003774, 0.137374, g
-1.015033, -0.032707, -0.662331, 0.507294, 0.425609, 0.230074, 0.502149, -0.308428, -0.811803, -0.261561, 1.461745, -0.439776, 0.507319, 0.242482, 0.755431, 0.999209, -0.584618, -0.428762, 0.308806, 0.098443, 0.438040, 0.011697, 0.327680, b
-1.253059, -2.736381, -0.080110, -0.468688, 0.258820, -0.142607, 0.121866, 0.210470, -0.309073, 0.312260, 0.038000, -0.000558, -0.157518, 0.089026, 0.104820, 0.086004, -0.000180, 0.120755, -0.003517, -0.126588, -0.078244, 0.019024, 0.050519, g
-1.516192, -0.391348, 0.187065, 1.711570, -0.238410, 0.597294, 1.498065, 0.154244, -0.764102, 0.385564, 0.677673, 0.564301, 0.728977, -0.679021, 0.557876, 1.013005, 0.224803, -0.830162, -0.896839, 0.271103, 1.011347, 0.361531, 0.075743, b
-2.632092, 0.949010, 1.635574, -0.237555, 0.113663, -0.040461, -0.008009, -0.234808, 0.127004, 0.016336, 0.050146, 0.059008, 0.018808, 0.039113, -0.099104, -0.042797, -0.051790, 0.010161, -0.013454, -0.010128, -0.033942, -0.054084, 0.025299, g
1.764256, 0.548823, 2.038027, 0.845370, 1.618637, -0.457796, 0.815223, 1.344255, -1.007360, -1.057363, 0.444475, -1.189847, 0.554896, -0.547616, 0.209860, -0.394328, -0.993302, -0.143469, 0.030523, 0.490809, -0.091579, -0.389257, 0.105968, b
0.830677, -1.370251, 0.111704, 0.635018, 0.015200, 0.193648, 0.081431, 0.315122, -0.095081, 0.292501, -0.011570, 0.065642, -0.036817, 0.201747, -0.080702, -0.068383, 0.130360, 0.248523, 0.045552, -0.432922, 0.137363, -0.217557, 0.200935, g
-1.238556, -0.170482, -0.772727, 1.015495, -0.234326, 0.111409, 0.350342, -0.057618, 0.406345, -0.015886, -0.017940, -0.296645, 0.164839, -0.513460, -0.183652, -0.147073, -0.159624, -0.235094, 0.122735, 0.538636, 0.335934, -0.369490, -0.028435, b
2.132282, -0.027779, 0.440425, -0.037574, 0.015852, 0.053994, -0.072445, 0.027902, 0.187695, -0.116021, 0.019279, 0.108572, 0.039745, -0.035342, -0.042100, 0.019124, 0.045248, 0.007066, 0.065034, -0.004430, -0.022390, 0.061896, -0.018559, g
-1.996615, 0.206554, -2.525516, 0.468295, -1.977415, -1.727890, 0.152842, -0.864309, 0.780005, -0.624571, 0.525432, 0.854452, 0.005717, -0.218531, 0.254434, 0.224372, -0.151304, -0.702174, -0.873221, -1.239629, 0.025021, 0.384661, -0.277227, b
0.865370, -0.146536, -0.062159, 0.208555, 0.121289, 0.264828, -0.017485, 0.217159, 0.150222, 0.111838, -0.144983, -0.029318, -0.039875, -0.012540, -0.084406, -0.016629, -0.040334, -0.003107, 0.094645, -0.198844, 0.179801, -0.020553, -0.046491, g
1.328185, -0.519861, 0.522023, -0.031787, -1.574417, -0.099212, -0.259388, 0.376388, 0.301762, -0.030518, -0.083403, 0.005958, 0.224718, -0.051461, 0.257257, -0.523228, 0.270712, 0.113430, 0.277220, 0.074440, -0.055363, 0.124516, 0.016864, b
1.921431, 0.705168, -0.386829, -0.405086, -0.244119, 0.368993, 0.113867, -0.347189, 0.694781, 0.473878, 0.191710, 0.401820, -0.054392, -0.351737, 0.220681, 0.215306, -0.306808, 0.232126, -0.042584, 0.089198, 0.078121, -0.045706, 0.176970, g
-1.203863, -0.980733, -0.324877, 0.213308, 0.156467, 0.289074, -0.016755, 0.192780, -0.073929, 0.218970, -0.201960, 0.122104, -0.110977, -0.134529, -0.011885, -0.026244, 0.174861, 0.204330, 0.000063, -0.044384, -0.149380, 0.039401, 0.115042, b
0.789159, 0.072252, -0.040752, -0.010402, 0.019816, 0.070765, 0.065779, 0.055572, 0.163159, -0.134386, -0.104125, 0.075211, -0.009091, -0.063542, -0.106245, -0.079294, 0.099342, 0.007995, 0.036878, 0.040025, -0.074533, 0.028542, -0.055006, g
-1.271834, 0.143763, -0.818662, 0.392047, 0.146555, 0.310992, 0.194019, 0.128727, 0.253494, -0.056340, -0.070453, 0.026881, -0.202824, -0.082496, -0.019060, -0.083155, 0.104940, -0.019790, -0.087208, -0.075347, -0.090276, -0.021782, -0.058694, b
1.146809, 0.096622, 0.044402, -0.036818, -0.244353, 0.063373, -0.046140, 0.230409, 0.095806, -0.094622, -0.064597, 0.041678, 0.040066, 0.034126, -0.009729, -0.162656, 0.126196, 0.023724, 0.094023, 0.011857, 0.022637, 0.024080, -0.094172, g
-1.393156, 0.144983, -1.543444, -0.386015, -0.309042, -0.017699, -0.222473, -0.510438, 0.739330, -0.095857, -0.082962, 0.547321, -0.434555, 0.712417, 0.265136, -0.133341, 0.379686, -0.131818, 0.106714, -0.481234, 0.016304, -0.146822, -0.117851, b
1.833422, 0.441289, 0.190485, -0.248433, -0.027410, 0.043144, -0.183599, -0.031899, 0.068685, -0.020391, -0.100350, 0.064296, 0.084429, -0.118305, -0.050507, 0.065002, -0.003082, 0.037766, 0.065724, 0.019118, 0.063080, 0.046819, -0.046648, g
-1.037078, 0.659202, -0.819520, -0.402962, 0.470626, -0.504616, -0.146210, 0.747292, -0.170571, 0.265711, -0.648313, -0.399615, -0.059556, 0.519516, 0.363714, -0.080446, 0.200425, 0.173627, -0.728687, -0.583909, 0.168376, 0.677388, 0.462350, b
1.836876, 0.340501, 0.209620, -0.215192, -0.010520, 0.044338, -0.114811, -0.024869, -0.022554, -0.061793, -0.066302, 0.077009, 0.058185, -0.097349, -0.059220, 0.093968, 0.023050, 0.026620, 0.034296, 0.042207, -0.006059, 0.051997, -0.042286, g
1.147186, 0.647125, -0.408975, -0.300880, -0.312354, 1.478757, 0.536523, -0.527960, -0.329400, -0.432475, 0.108438, -0.183906, 0.001149, 0.558094, -0.202017, -0.082307, 0.190857, 0.291982, 0.291798, -0.168000, -0.276050, 0.645841, -0.018653, b
1.593810, 0.284878, 0.164316, -0.112788, -0.045712, 0.012352, -0.007214, 0.039457, 0.025336, -0.140927, -0.018516, 0.103047, 0.022028, -0.093448, -0.070959, 0.015937, 0.099592, 0.004092, 0.026826, 0.017524, -0.032403, 0.051493, -0.057251, g
-1.304960, -0.463694, -0.399940, 0.705689, -0.086659, 0.093600, 0.057436, 0.216985, 0.736416, -0.090816, -0.257544, 0.004911, 0.002080, -0.210072, -0.819046, -0.345659, 0.223415, 0.137123, -0.049581, 0.313966, 0.487912, 0.133971, 0.180354, b
0.467200, 0.165031, -0.239961, 0.123134, -0.075180, 0.134049, -0.098086, 0.104712, 0.187023, -0.076844, -0.108975, 0.093850, -0.087818, -0.107987, 0.002269, -0.150861, -0.015143, 0.008697, -0.034060, -0.003235, 0.037266, 0.016394, -0.049105, g
-1.357180, 0.479556, -0.979773, 0.448422, -0.229780, 0.338299, -0.126330, -0.427371, 0.270360, -0.447040, 0.350417, -0.129982, 0.554204, 0.187750, 0.079188, 0.180909, -0.083174, -0.029840, 0.106086, -0.394461, 0.114140, -0.006761, 0.223832, b
-2.270976, -0.348369, 1.080843, -0.492110, -0.117122, -0.137394, 0.133407, 0.066966, -0.108609, 0.128265, 0.007261, 0.135268, -0.076388, -0.145332, -0.208201, 0.084486, -0.121999, 0.096125, -0.085890, -0.113914, -0.045889, 0.099097, 0.005275, g
-0.579304, 0.098124, -0.181067, 0.521465, -0.020658, 2.250261, -0.563337, -1.779077, -0.720603, -0.972781, -0.684577, -0.703934, 0.165859, 0.048024, 0.060859, 0.035826, 0.207362, -0.511599, -0.295586, -0.692606, -0.710544, -0.166413, -0.325769, b
-2.546312, 1.138853, 1.738240, -0.151054, 0.116201, 0.002942, -0.015635, -0.233725, 0.164522, -0.010834, 0.081861, 0.060713, 0.015251, 0.042113, -0.058704, -0.067739, -0.062607, 0.030567, 0.006103, -0.018462, -0.048238, -0.085603, 0.078589, g
-1.413017, 0.684175, -0.220452, 0.749677, -0.380008, 0.897901, 0.900567, -0.601094, 0.205423, -0.157631, 0.120198, -0.850013, -1.029928, -0.151683, -0.715530, 0.110209, -0.454552, 0.112890, -0.064338, 0.170749, -0.763728, -0.177713, -0.316973, b
-2.282053, 1.378272, 2.031151, 0.957302, -0.081635, 0.109933, -0.042388, -0.111477, 0.038503, 0.377945, 0.209208, 0.132311, -0.140235, 0.098816, -0.077211, 0.006169, -0.174643, 0.090039, -0.056715, -0.109779, -0.088525, -0.044121, 0.041930, g
-2.200217, 0.805638, 0.550722, 0.702812, 0.092190, -0.015621, 0.040732, 0.328744, 0.203262, 0.033151, 0.052298, 0.007101, -0.394031, -0.056662, -0.210948, 0.219829, -0.122543, 0.338855, 0.076403, 0.070726, -0.202891, 0.332772, 0.052101, g
-2.011047, 1.159149, 1.818277, 1.723205, -0.187100, 0.174025, -0.081558, 0.091089, -0.172205, 0.770684, 0.302426, 0.189511, -0.344290, 0.103544, -0.158705, 0.088603, -0.270786, 0.170695, -0.128038, -0.206355, -0.053061, -0.023866, -0.022526, g
0.871545, -0.049756, -0.198389, 0.054487, 0.086768, 0.063652, -0.096859, 0.008064, 0.253375, 0.026547, -0.105243, 0.064460, -0.050482, -0.062261, -0.040513, -0.034844, 0.067265, 0.086516, 0.059633, -0.025235, 0.016636, 0.014610, -0.082877, g
0.950760, -0.192801, 0.188818, -0.022454, 0.034133, -0.053330, -0.184603, 0.222423, -0.299591, -0.137684, 0.021701, -0.296165, 0.024663, 0.034899, -0.105292, -0.408451, -0.089133, 0.057565, 0.121302, -0.084102, -0.016256, 0.013680, -0.059601, g
0.979924, -0.268005, 0.011790, 0.069074, -0.227533, 0.180206, -0.108420, -0.009336, -0.159693, 0.025150, -0.090529, 0.059063, -0.008376, -0.028740, 0.073301, -0.079918, 0.175344, 0.111145, 0.043458, 0.063614, 0.033477, 0.003062, -0.019552, g
1.363042, -0.005486, 0.112685, -0.008358, -0.127462, 0.099065, -0.042053, 0.134010, -0.034124, 0.025677, -0.021013, 0.019716, -0.052442, 0.038375, 0.015614, -0.008572, -0.021306, 0.067626, 0.050146, 0.024474, 0.090187, 0.051603, -0.017073, g
0.105240, -0.107771, -0.198843, 0.264050, 0.247192, 0.179005, -0.236282, -0.039046, 0.054291, -0.018746, -0.276238, 0.029236, -0.015699, -0.160517, 0.083395, -0.015300, 0.030167, 0.103509, 0.047512, 0.031478, 0.001313, -0.029746, 0.031627, g
-0.581170, -2.439108, -0.070716, -0.122316, 0.209754, -0.013812, 0.062638, 0.238491, -0.165407, 0.201232, 0.016567, 0.051094, -0.068078, 0.090461, 0.106429, 0.027697, 0.065769, 0.136574, 0.018709, -0.047206, -0.107406, 0.004986, 0.074832, g
-0.626476, -2.935660, 0.082060, -0.377768, 0.278737, -0.059823, 0.145448, 0.230959, -0.290889, 0.267889, 0.086167, 0.037475, -0.148414, 0.064944, 0.157899, 0.098844, -0.004532, 0.108297, 0.008109, -0.157582, -0.072670, 0.008646, 0.143575, g
-1.521532, -2.481443, -0.055394, -0.878699, 0.309938, -0.130629, 0.162163, 0.198669, -0.300113, 0.143354, 0.055439, -0.022821, -0.135091, -0.022093, 0.074529, 0.068100, 0.045418, 0.082324, -0.036789, -0.107666, 0.001406, 0.033981, 0.014454, g
-1.540925, -3.245744, -0.145142, -0.711739, 0.330459, -0.159753, 0.153059, 0.302550, -0.465721, 0.281027, 0.059093, -0.027293, -0.192479, 0.027451, 0.131916, 0.115075, -0.004930, 0.110443, -0.022498, -0.152440, -0.024085, 0.055196, 0.000783, g
-1.883487, -2.656299, -0.120428, -0.995500, 0.315954, -0.204908, 0.200008, 0.196574, -0.322190, 0.184114, 0.041921, -0.023635, -0.166156, 0.011399, 0.090486, 0.091806, 0.014771, 0.073757, -0.047828, -0.109928, -0.011673, 0.029425, -0.024366, g
-2.169239, -0.774984, 0.020128, -0.954897, 0.227109, 0.023812, 0.112076, -0.077371, -0.195890, -0.040304, -0.122952, 0.054987, -0.011576, -0.268868, 0.028301, -0.023162, 0.260385, -0.017227, -0.083893, -0.210869, -0.014868, -0.134873, -0.137731, g
0.644377, -0.708415, 0.205374, 0.349425, 0.652904, 0.254526, 0.155649, 0.054015, 0.018668, 0.077957, 0.100395, -0.058410, -0.061550, 0.221163, -0.057034, -0.028957, -0.111249, 0.189439, -0.080016, -0.207968, 0.222449, -0.204260, -0.216986, g
0.727312, -0.563777, -0.044065, 0.061836, 0.034449, 0.234839, -0.263613, 0.068872, -0.058183, 0.287656, -0.141800, 0.262770, -0.123852, -0.139426, 0.053198, -0.093443, -0.160724, -0.073252, 0.176950, -0.115871, -0.038212, 0.109409, 0.151485, g
0.725065, 0.132838, -0.086950, -0.244829, 0.014042, -0.010961, -0.087012, -0.044343, -0.137498, 0.151196, -0.165736, 0.224994, 0.036918, -0.217593, 0.127943, 0.087032, -0.047893, 0.014537, -0.072843, 0.054317, -0.004470, -0.026597, 0.066195, g
2.084377, 0.165798, 0.397552, -0.088885, -0.059863, -0.027772, -0.093697, 0.009811, 0.080583, -0.111485, 0.012892, 0.057910, -0.043399, -0.079327, -0.041354, 0.062344, 0.099064, -0.013965, 0.080510, -0.053219, -0.071993, 0.043442, -0.060891, g
0.438875, 0.191930, -0.595585, -0.138862, 0.231472, 0.090043, 0.153135, 0.057783, 0.567746, 0.330078, -0.042867, 0.048602, -0.141310, -0.173601, 0.036788, -0.041257, 0.036818, -0.043256, 0.047008, -0.234551, 0.190168, 0.200344, 0.077692, g
0.978334, -0.313967, 0.271128, 0.401862, 0.129464, 0.235032, -0.022409, 0.327686, -0.254273, -0.551496, -0.204677, 0.278016, 0.026552, -0.179249, -0.043593, 0.009154, -0.015147, -0.187803, 0.231694, -0.070179, 0.038150, -0.034943, 0.050145, g
0.767009, -0.022479, -0.206801, 0.063950, 0.106227, 0.165460, 0.078888, 0.029899, 0.060568, -0.094976, -0.088695, 0.066597, 0.023047, -0.061073, -0.011912, -0.081731, 0.087691, 0.030196, -0.062275, 0.083738, -0.050603, 0.030375, -0.045432, g
0.578598, -0.155583, -0.213381, -0.246250, -0.083940, -0.005764, 0.055618, 0.246437, 0.081984, 0.197327, -0.078930, 0.001904, -0.015331, 0.080214, 0.062354, -0.032150, 0.078047, 0.045971, 0.027466, -0.068231, -0.049229, -0.005180, 0.027213, g
0.935109, 0.101678, 0.098646, 0.004320, -0.220294, -0.135523, -0.031778, 0.127071, -0.017210, -0.060958, -0.078721, 0.073897, 0.005990, 0.072735, -0.036693, -0.009588, 0.244149, 0.033395, -0.015532, 0.071616, 0.033484, 0.049474, -0.123480, g
0.723351, 0.039960, -0.080899, 0.137789, 0.044434, -0.014258, 0.072101, -0.064438, 0.024731, -0.128332, -0.166139, 0.095741, -0.096897, -0.007130, -0.056732, -0.018011, 0.074168, 0.151620, 0.039029, 0.008519, -0.055069, 0.033711, -0.047027, g
0.017720, -0.131397, -0.416784, 0.105470, -0.143997, -0.049390, -0.163845, 0.179964, 0.064780, 0.006595, -0.069430, 0.146982, 0.073431, 0.055369, 0.164754, -0.095579, 0.237955, 0.135799, -0.036902, 0.141324, 0.001692, 0.006547, -0.032310, g
-0.598610, -2.574590, 0.057256, -0.282229, 0.307225, -0.126748, 0.148449, 0.171190, -0.297816, 0.210287, 0.088321, 0.119827, -0.135231, 0.135058, 0.104714, 0.143919, 0.017509, 0.089315, -0.047689, -0.085772, -0.066277, -0.008863, 0.031302, g
-1.668321, -2.780433, -0.102249, -1.015081, 0.327734, -0.208553, 0.212863, 0.230023, -0.361125, 0.206390, 0.070070, 0.000863, -0.140861, 0.003942, 0.105795, 0.122672, 0.036741, 0.074850, -0.070496, -0.131268, -0.008101, 0.028402, -0.008231, g
-2.460538, -1.870172, 0.160208, -1.608031, 0.367418, -0.277908, 0.250653, 0.139476, -0.328632, 0.047317, 0.068717, -0.013265, -0.076947, -0.101584, 0.052720, 0.064676, 0.041278, -0.006157, -0.084898, -0.105335, 0.097122, 0.032428, -0.050801, g
-2.434625, -2.301502, -0.075294, -1.609634, 0.373483, -0.255409, 0.267849, 0.168427, -0.383194, 0.114957, 0.047831, -0.021744, -0.136622, -0.144273, 0.057142, 0.142765, 0.089930, 0.044785, -0.111534, -0.145880, 0.138376, 0.025286, -0.013249, g
-3.085620, -0.737258, 0.410029, -2.082014, 0.398909, -0.317894, 0.214817, -0.105614, -0.056181, -0.220662, -0.035246, -0.000683, 0.037670, -0.162167, -0.062528, 0.018680, 0.120589, -0.027748, -0.077856, -0.032249, 0.121497, -0.008113, -0.125892, g
-2.523705, 0.421508, 1.246149, -0.701849, 0.165837, -0.069809, 0.030342, -0.324858, 0.111076, -0.142058, -0.229713, -0.028393, 0.233335, 0.064973, 0.046900, 0.037609, -0.090897, -0.207387, -0.096336, 0.048144, -0.157895, -0.115178, -0.197765, g
-1.569727, -0.114457, -0.336360, 0.137743, 0.079584, 0.096405, 0.017446, 0.124100, 0.003266, 0.020472, -0.197249, 0.103693, -0.085852, -0.055712, -0.032726, -0.061933, 0.118902, 0.150670, -0.151219, 0.030847, -0.030177, -0.006841, -0.100808, g
0.964045, 0.171828, -0.121057, -0.088247, 0.280964, 0.070291, 0.139313, -0.149256, -0.380636, 0.123002, -0.122969, -0.113312, -0.263122, 0.364679, -0.153716, 0.291994, -0.156784, -0.112816, -0.252008, 0.081611, 0.516894, 0.146270, -0.025189, g
-0.096457, -0.586412, -0.035281, 0.004436, -0.046262, 0.137304, -0.036641, 0.027279, -0.108459, 0.222939, -0.109893, 0.182923, -0.159895, -0.112242, 0.096891, -0.025498, 0.055232, -0.073100, -0.138770, -0.049746, -0.073502, 0.031271, 0.004924, g
1.533864, -0.097441, 0.350072, 0.026524, -0.094960, 0.035872, -0.116582, -0.007288, 0.062416, -0.048247, -0.009828, 0.133122, -0.016999, -0.052184, 0.022734, -0.021602, 0.092736, -0.009041, 0.011838, -0.002657, -0.078157, -0.004071, -0.006944, g
1.713051, 0.247850, 0.434765, 0.115382, 0.202301, 0.155749, -0.226481, 0.182202, -0.393743, -0.272442, 0.003611, 0.044630, 0.040141, -0.205072, 0.071268, 0.000317, -0.015192, -0.051860, 0.154467, 0.022143, 0.003543, 0.107505, -0.011575, g
1.678911, -0.021280, 0.267489, 0.007013, -0.023659, 0.186216, 0.109312, 0.019118, -0.150960, -0.195075, -0.081247, 0.021203, 0.076931, -0.062648, -0.178107, -0.002568, 0.123942, 0.116878, 0.119856, -0.027523, -0.096111, 0.063096, -0.109755, g
0.336122, -0.129786, -0.361394, 0.115278, -0.215916, 0.136319, -0.449462, -0.009837, 0.179708, -0.142095, -0.196968, -0.005769, -0.218002, -0.122317, -0.012175, -0.088682, 0.090656, 0.305710, -0.167590, 0.026409, -0.120094, -0.046506, -0.053119, g
0.927711, 0.353397, -0.211912, -0.384368, -0.258453, 0.137330, -0.184802, 0.199755, 0.144643, 0.126635, -0.031955, 0.188643, 0.088451, -0.041216, 0.240965, -0.058035, -0.045517, -0.039118, -0.027037, 0.186410, 0.191132, -0.029338, 0.025771, g
